workorderid,productid,orderqty,scrappedqty,startdate,enddate,duedate,scrapreasonid,modifieddate
22295,519,3,0,09/27/12,10/17/12,10/08/12,16,10/17/12
22296,680,2,0,09/27/12,10/07/12,10/08/12,30,10/07/12
22297,727,1,0,09/27/12,10/07/12,10/08/12,36,10/07/12
22298,743,1,0,09/27/12,10/07/12,10/08/12,67,10/07/12
22299,747,2,0,09/27/12,10/17/12,10/08/12,49,10/17/12
22300,806,9,0,09/27/12,10/17/12,10/08/12,92,10/17/12
22301,810,3,0,09/27/12,10/17/12,10/08/12,59,10/17/12
22302,811,1,0,09/27/12,10/17/12,10/08/12,7,10/17/12
22303,812,2,0,09/27/12,10/17/12,10/08/12,41,10/17/12
22304,813,3,0,09/27/12,10/17/12,10/08/12,13,10/17/12
22305,816,3,0,09/27/12,10/17/12,10/08/12,88,10/17/12
22306,818,1,0,09/27/12,10/17/12,10/08/12,1,10/17/12
22307,819,2,0,09/27/12,10/17/12,10/08/12,13,10/17/12
22308,820,3,0,09/27/12,10/17/12,10/08/12,63,10/17/12
22309,822,1,0,09/27/12,10/17/12,10/08/12,74,10/17/12
22310,824,3,0,09/27/12,10/17/12,10/08/12,71,10/17/12
22311,826,1,0,09/27/12,10/17/12,10/08/12,96,10/17/12
22312,827,2,0,09/27/12,10/17/12,10/08/12,20,10/17/12
22313,828,3,0,09/27/12,10/17/12,10/08/12,116,10/17/12
22314,834,1,0,09/27/12,10/07/12,10/08/12,37,10/07/12
22315,840,1,0,09/27/12,10/07/12,10/08/12,4,10/07/12
22316,894,9,0,09/27/12,10/17/12,10/08/12,107,10/17/12
22317,945,9,0,09/27/12,10/17/12,10/08/12,118,10/17/12
22318,950,9,0,09/27/12,10/17/12,10/08/12,117,10/17/12
22319,994,3,0,09/27/12,10/17/12,10/08/12,19,10/17/12
22320,995,3,0,09/27/12,10/17/12,10/08/12,76,10/17/12
22321,996,3,0,09/27/12,10/17/12,10/08/12,47,10/17/12
22322,3,90,0,09/27/12,10/07/12,10/08/12,85,10/07/12
22323,324,18,0,09/27/12,10/07/12,10/08/12,14,10/07/12
22324,327,9,0,09/27/12,10/07/12,10/08/12,9,10/07/12
22325,328,6,0,09/27/12,10/07/12,10/08/12,77,10/07/12
22326,329,12,0,09/27/12,10/07/12,10/08/12,11,10/07/12
22327,398,9,0,09/27/12,10/07/12,10/08/12,90,10/07/12
22328,399,9,0,09/27/12,10/07/12,10/08/12,92,10/07/12
22329,400,2,0,09/27/12,10/07/12,10/08/12,41,10/07/12
22330,401,16,0,09/27/12,10/07/12,10/08/12,80,10/07/12
22331,529,9,0,09/27/12,10/07/12,10/08/12,96,10/07/12
22332,532,36,0,09/27/12,10/07/12,10/08/12,3,10/07/12
22333,533,9,0,09/27/12,10/07/12,10/08/12,5,10/07/12
22334,534,9,0,09/27/12,10/07/12,10/08/12,73,10/07/12
22335,802,1,0,09/27/12,10/17/12,10/08/12,99,10/17/12
22336,803,2,0,09/27/12,10/17/12,10/08/12,106,10/17/12
22337,804,6,0,09/27/12,10/17/12,10/08/12,63,10/17/12
22338,316,18,0,09/27/12,10/07/12,10/08/12,14,10/07/12
22339,331,18,0,09/27/12,10/07/12,10/08/12,81,10/07/12
22340,350,9,0,09/27/12,10/07/12,10/08/12,5,10/07/12
22341,531,9,0,09/27/12,10/07/12,10/08/12,51,10/07/12
22342,789,1,0,09/28/12,10/09/12,10/09/12,69,10/09/12
22343,795,2,0,09/28/12,10/09/12,10/09/12,105,10/09/12
22344,519,3,0,09/28/12,10/09/12,10/09/12,58,10/09/12
22345,718,1,0,09/28/12,10/08/12,10/09/12,88,10/08/12
22346,806,3,0,09/28/12,10/09/12,10/09/12,61,10/09/12
22347,813,3,0,09/28/12,10/09/12,10/09/12,82,10/09/12
22348,820,3,0,09/28/12,10/09/12,10/09/12,61,10/09/12
22349,828,3,0,09/28/12,10/09/12,10/09/12,26,10/09/12
22350,840,2,0,09/28/12,10/08/12,10/09/12,78,10/08/12
22351,894,3,0,09/28/12,10/09/12,10/09/12,104,10/09/12
22352,945,3,0,09/28/12,10/09/12,10/09/12,60,10/09/12
22353,950,3,0,09/28/12,10/09/12,10/09/12,27,10/09/12
22354,996,3,0,09/28/12,10/09/12,10/09/12,77,10/09/12
22355,3,30,0,09/28/12,10/08/12,10/09/12,79,10/08/12
22356,324,6,0,09/28/12,10/08/12,10/09/12,22,10/08/12
22357,327,3,0,09/28/12,10/08/12,10/09/12,69,10/08/12
22358,329,6,0,09/28/12,10/08/12,10/09/12,94,10/08/12
22359,398,3,0,09/28/12,10/08/12,10/09/12,38,10/08/12
22360,399,3,0,09/28/12,10/08/12,10/09/12,43,10/08/12
22361,401,6,0,09/28/12,10/08/12,10/09/12,66,10/08/12
22362,529,3,0,09/28/12,10/08/12,10/09/12,39,10/08/12
22363,532,12,0,09/28/12,10/08/12,10/09/12,109,10/08/12
22364,533,3,0,09/28/12,10/08/12,10/09/12,66,10/08/12
22365,534,3,0,09/28/12,10/08/12,10/09/12,93,10/08/12
22366,804,3,0,09/28/12,10/09/12,10/09/12,63,10/09/12
22367,316,6,0,09/28/12,10/08/12,10/09/12,76,10/08/12
22368,331,6,0,09/28/12,10/08/12,10/09/12,15,10/08/12
22369,350,3,0,09/28/12,10/08/12,10/09/12,119,10/08/12
22370,531,3,0,09/28/12,10/08/12,10/09/12,94,10/08/12
22371,761,1,0,09/29/12,10/11/12,10/10/12,1,10/11/12
22372,791,1,0,09/29/12,10/11/12,10/10/12,108,10/11/12
22373,793,2,0,09/29/12,10/11/12,10/10/12,87,10/11/12
22374,794,1,0,09/29/12,10/11/12,10/10/12,15,10/11/12
22375,799,1,0,09/29/12,10/11/12,10/10/12,62,10/11/12
22376,517,1,0,09/29/12,10/11/12,10/10/12,82,10/11/12
22377,518,1,0,09/29/12,10/11/12,10/10/12,17,10/11/12
22378,519,4,0,09/29/12,10/11/12,10/10/12,92,10/11/12
22379,720,1,0,09/29/12,10/09/12,10/10/12,31,10/09/12
22380,730,1,0,09/29/12,10/09/12,10/10/12,6,10/09/12
22381,806,6,0,09/29/12,10/11/12,10/10/12,44,10/11/12
22382,811,1,0,09/29/12,10/11/12,10/10/12,110,10/11/12
22383,812,1,0,09/29/12,10/11/12,10/10/12,17,10/11/12
22384,813,4,0,09/29/12,10/11/12,10/10/12,2,10/11/12
22385,818,1,0,09/29/12,10/11/12,10/10/12,13,10/11/12
22386,819,1,0,09/29/12,10/11/12,10/10/12,20,10/11/12
22387,820,4,0,09/29/12,10/11/12,10/10/12,53,10/11/12
22388,826,1,0,09/29/12,10/11/12,10/10/12,75,10/11/12
22389,827,1,0,09/29/12,10/11/12,10/10/12,44,10/11/12
22390,828,4,0,09/29/12,10/11/12,10/10/12,90,10/11/12
22391,834,1,0,09/29/12,10/09/12,10/10/12,95,10/09/12
22392,838,2,0,09/29/12,10/09/12,10/10/12,87,10/09/12
22393,839,1,0,09/29/12,10/09/12,10/10/12,51,10/09/12
22394,894,6,0,09/29/12,10/11/12,10/10/12,100,10/11/12
22395,945,6,0,09/29/12,10/11/12,10/10/12,16,10/11/12
22396,950,6,0,09/29/12,10/11/12,10/10/12,12,10/11/12
22397,994,2,0,09/29/12,10/11/12,10/10/12,45,10/11/12
22398,996,4,0,09/29/12,10/11/12,10/10/12,90,10/11/12
22399,3,60,0,09/29/12,10/09/12,10/10/12,91,10/09/12
22400,324,12,0,09/29/12,10/09/12,10/10/12,117,10/09/12
22401,327,6,0,09/29/12,10/09/12,10/10/12,40,10/09/12
22402,329,12,0,09/29/12,10/09/12,10/10/12,79,10/09/12
22403,398,6,0,09/29/12,10/09/12,10/10/12,74,10/09/12
22404,399,6,0,09/29/12,10/09/12,10/10/12,5,10/09/12
22405,400,2,0,09/29/12,10/09/12,10/10/12,46,10/09/12
22406,401,10,0,09/29/12,10/09/12,10/10/12,77,10/09/12
22407,529,6,0,09/29/12,10/09/12,10/10/12,50,10/09/12
22408,532,24,0,09/29/12,10/09/12,10/10/12,40,10/09/12
22409,533,6,0,09/29/12,10/09/12,10/10/12,72,10/09/12
22410,534,6,0,09/29/12,10/09/12,10/10/12,4,10/09/12
22411,802,1,0,09/29/12,10/11/12,10/10/12,15,10/11/12
22412,803,1,0,09/29/12,10/11/12,10/10/12,101,10/11/12
22413,804,4,0,09/29/12,10/11/12,10/10/12,65,10/11/12
22414,316,12,0,09/29/12,10/09/12,10/10/12,74,10/09/12
22415,331,12,0,09/29/12,10/09/12,10/10/12,98,10/09/12
22416,350,6,0,09/29/12,10/09/12,10/10/12,50,10/09/12
22417,531,6,0,09/29/12,10/09/12,10/10/12,15,10/09/12
22418,759,1,0,09/30/12,10/11/12,10/11/12,48,10/11/12
22419,767,1,0,09/30/12,10/11/12,10/11/12,42,10/11/12
22420,780,1,0,09/30/12,10/11/12,10/11/12,118,10/11/12
22421,781,1,0,09/30/12,10/11/12,10/11/12,86,10/11/12
22422,792,2,0,09/30/12,10/11/12,10/11/12,92,10/11/12
22423,516,2,0,09/30/12,10/11/12,10/11/12,101,10/11/12
22424,517,2,0,09/30/12,10/11/12,10/11/12,81,10/11/12
22425,519,2,0,09/30/12,10/11/12,10/11/12,81,10/11/12
22426,706,2,0,09/30/12,10/10/12,10/11/12,87,10/10/12
22427,724,1,0,09/30/12,10/10/12,10/11/12,48,10/10/12
22428,728,1,0,09/30/12,10/10/12,10/11/12,4,10/10/12
22429,739,1,0,09/30/12,10/10/12,10/11/12,15,10/10/12
22430,742,1,0,09/30/12,10/10/12,10/11/12,107,10/10/12
22431,806,6,0,09/30/12,10/11/12,10/11/12,90,10/11/12
22432,810,2,0,09/30/12,10/11/12,10/11/12,48,10/11/12
22433,811,2,0,09/30/12,10/11/12,10/11/12,27,10/11/12
22434,813,2,0,09/30/12,10/11/12,10/11/12,3,10/11/12
22435,816,2,0,09/30/12,10/11/12,10/11/12,26,10/11/12
22436,818,2,0,09/30/12,10/11/12,10/11/12,77,10/11/12
22437,820,2,0,09/30/12,10/11/12,10/11/12,49,10/11/12
22438,824,2,0,09/30/12,10/11/12,10/11/12,104,10/11/12
22439,826,2,0,09/30/12,10/11/12,10/11/12,44,10/11/12
22440,828,2,0,09/30/12,10/11/12,10/11/12,5,10/11/12
22441,894,6,0,09/30/12,10/11/12,10/11/12,26,10/11/12
22442,945,6,0,09/30/12,10/11/12,10/11/12,75,10/11/12
22443,950,6,0,09/30/12,10/11/12,10/11/12,99,10/11/12
22444,994,2,0,09/30/12,10/11/12,10/11/12,62,10/11/12
22445,995,2,0,09/30/12,10/11/12,10/11/12,103,10/11/12
22446,996,2,0,09/30/12,10/11/12,10/11/12,45,10/11/12
22447,3,60,0,09/30/12,10/10/12,10/11/12,90,10/10/12
22448,324,12,0,09/30/12,10/10/12,10/11/12,76,10/10/12
22449,327,6,0,09/30/12,10/10/12,10/11/12,91,10/10/12
22450,328,4,0,09/30/12,10/10/12,10/11/12,54,10/10/12
22451,329,8,0,09/30/12,10/10/12,10/11/12,103,10/10/12
22452,398,6,0,09/30/12,10/10/12,10/11/12,36,10/10/12
22453,399,6,0,09/30/12,10/10/12,10/11/12,83,10/10/12
22454,400,4,0,09/30/12,10/10/12,10/11/12,5,10/10/12
22455,401,8,0,09/30/12,10/10/12,10/11/12,105,10/10/12
22456,529,6,0,09/30/12,10/10/12,10/11/12,50,10/10/12
22457,532,24,0,09/30/12,10/10/12,10/11/12,24,10/10/12
22458,533,6,0,09/30/12,10/10/12,10/11/12,52,10/10/12
22459,534,6,0,09/30/12,10/10/12,10/11/12,93,10/10/12
22460,802,2,0,09/30/12,10/11/12,10/11/12,51,10/11/12
22461,804,4,0,09/30/12,10/11/12,10/11/12,90,10/11/12
22462,316,12,0,09/30/12,10/10/12,10/11/12,42,10/10/12
22463,331,12,0,09/30/12,10/10/12,10/11/12,80,10/10/12
22464,350,6,0,09/30/12,10/10/12,10/11/12,61,10/10/12
22465,531,6,0,09/30/12,10/10/12,10/11/12,89,10/10/12
22466,760,1,0,10/01/12,10/15/12,10/12/12,105,10/15/12
22467,781,2,0,10/01/12,10/15/12,10/12/12,115,10/15/12
22468,784,1,0,10/01/12,10/15/12,10/12/12,97,10/15/12
22469,790,4,0,10/01/12,10/15/12,10/12/12,64,10/15/12
22470,791,1,0,10/01/12,10/15/12,10/12/12,58,10/15/12
22471,795,1,0,10/01/12,10/15/12,10/12/12,119,10/15/12
22472,799,1,0,10/01/12,10/15/12,10/12/12,94,10/15/12
22473,800,1,0,10/01/12,10/15/12,10/12/12,60,10/15/12
22474,516,3,0,10/01/12,10/15/12,10/12/12,38,10/15/12
22475,517,1,0,10/01/12,10/15/12,10/12/12,100,10/15/12
22476,518,2,0,10/01/12,10/15/12,10/12/12,28,10/15/12
22477,519,6,0,10/01/12,10/15/12,10/12/12,71,10/15/12
22478,719,4,0,10/01/12,10/11/12,10/12/12,85,10/11/12
22479,720,1,0,10/01/12,10/11/12,10/12/12,112,10/11/12
22480,729,1,0,10/01/12,10/11/12,10/12/12,87,10/11/12
22481,742,2,0,10/01/12,10/11/12,10/12/12,79,10/11/12
22482,746,1,0,10/01/12,10/11/12,10/12/12,31,10/11/12
22483,806,12,0,10/01/12,10/15/12,10/12/12,43,10/15/12
22484,810,3,0,10/01/12,10/15/12,10/12/12,108,10/15/12
22485,811,1,0,10/01/12,10/15/12,10/12/12,120,10/15/12
22486,812,2,0,10/01/12,10/15/12,10/12/12,82,10/15/12
22487,813,6,0,10/01/12,10/15/12,10/12/12,64,10/15/12
22488,816,3,0,10/01/12,10/15/12,10/12/12,13,10/15/12
22489,818,1,0,10/01/12,10/15/12,10/12/12,37,10/15/12
22490,819,2,0,10/01/12,10/15/12,10/12/12,108,10/15/12
22491,820,6,0,10/01/12,10/15/12,10/12/12,89,10/15/12
22492,824,3,0,10/01/12,10/15/12,10/12/12,21,10/15/12
22493,826,1,0,10/01/12,10/15/12,10/12/12,74,10/15/12
22494,827,2,0,10/01/12,10/15/12,10/12/12,49,10/15/12
22495,828,6,0,10/01/12,10/15/12,10/12/12,82,10/15/12
22496,834,1,0,10/01/12,10/11/12,10/12/12,11,10/11/12
22497,835,1,0,10/01/12,10/11/12,10/12/12,118,10/11/12
22498,840,1,0,10/01/12,10/11/12,10/12/12,89,10/11/12
22499,894,12,0,10/01/12,10/15/12,10/12/12,79,10/15/12
22500,945,12,0,10/01/12,10/15/12,10/12/12,14,10/15/12
22501,950,12,0,10/01/12,10/15/12,10/12/12,11,10/15/12
22502,994,3,0,10/01/12,10/15/12,10/12/12,48,10/15/12
22503,995,3,0,10/01/12,10/15/12,10/12/12,31,10/15/12
22504,996,6,0,10/01/12,10/15/12,10/12/12,100,10/15/12
22505,3,120,0,10/01/12,10/11/12,10/12/12,79,10/11/12
22506,324,24,0,10/01/12,10/11/12,10/12/12,101,10/11/12
22507,327,12,0,10/01/12,10/11/12,10/12/12,28,10/11/12
22508,328,6,0,10/01/12,10/11/12,10/12/12,112,10/11/12
22509,329,18,0,10/01/12,10/11/12,10/12/12,98,10/11/12
22510,398,12,0,10/01/12,10/11/12,10/12/12,111,10/11/12
22511,399,12,0,10/01/12,10/11/12,10/12/12,76,10/11/12
22512,400,2,0,10/01/12,10/11/12,10/12/12,106,10/11/12
22513,401,22,0,10/01/12,10/11/12,10/12/12,25,10/11/12
22514,529,12,0,10/01/12,10/11/12,10/12/12,97,10/11/12
22515,532,48,0,10/01/12,10/11/12,10/12/12,59,10/11/12
22516,533,12,0,10/01/12,10/11/12,10/12/12,65,10/11/12
22517,534,12,0,10/01/12,10/11/12,10/12/12,3,10/11/12
22518,802,1,0,10/01/12,10/15/12,10/12/12,17,10/15/12
22519,803,2,0,10/01/12,10/15/12,10/12/12,85,10/15/12
22520,804,9,0,10/01/12,10/15/12,10/12/12,65,10/15/12
22521,316,24,0,10/01/12,10/11/12,10/12/12,101,10/11/12
22522,331,24,0,10/01/12,10/11/12,10/12/12,44,10/11/12
22523,350,12,0,10/01/12,10/11/12,10/12/12,28,10/11/12
22524,531,12,0,10/01/12,10/11/12,10/12/12,93,10/11/12
22525,762,1,0,10/02/12,10/13/12,10/13/12,115,10/13/12
22526,763,1,0,10/02/12,10/13/12,10/13/12,26,10/13/12
22527,790,1,0,10/02/12,10/13/12,10/13/12,6,10/13/12
22528,795,1,0,10/02/12,10/13/12,10/13/12,97,10/13/12
22529,801,1,0,10/02/12,10/13/12,10/13/12,2,10/13/12
22530,517,2,0,10/02/12,10/13/12,10/13/12,74,10/13/12
22531,518,1,0,10/02/12,10/13/12,10/13/12,84,10/13/12
22532,519,2,0,10/02/12,10/13/12,10/13/12,99,10/13/12
22533,719,1,0,10/02/12,10/12/12,10/13/12,62,10/12/12
22534,725,1,0,10/02/12,10/12/12,10/13/12,22,10/12/12
22535,726,1,0,10/02/12,10/12/12,10/13/12,106,10/12/12
22536,806,5,0,10/02/12,10/13/12,10/13/12,108,10/13/12
22537,811,2,0,10/02/12,10/13/12,10/13/12,50,10/13/12
22538,812,1,0,10/02/12,10/13/12,10/13/12,97,10/13/12
22539,813,2,0,10/02/12,10/13/12,10/13/12,85,10/13/12
22540,818,2,0,10/02/12,10/13/12,10/13/12,20,10/13/12
22541,819,1,0,10/02/12,10/13/12,10/13/12,83,10/13/12
22542,820,2,0,10/02/12,10/13/12,10/13/12,58,10/13/12
22543,826,2,0,10/02/12,10/13/12,10/13/12,8,10/13/12
22544,827,1,0,10/02/12,10/13/12,10/13/12,6,10/13/12
22545,828,2,0,10/02/12,10/13/12,10/13/12,84,10/13/12
22546,836,1,0,10/02/12,10/12/12,10/13/12,97,10/12/12
22547,840,1,0,10/02/12,10/12/12,10/13/12,97,10/12/12
22548,894,5,0,10/02/12,10/13/12,10/13/12,3,10/13/12
22549,945,5,0,10/02/12,10/13/12,10/13/12,82,10/13/12
22550,950,5,0,10/02/12,10/13/12,10/13/12,19,10/13/12
22551,994,3,0,10/02/12,10/13/12,10/13/12,86,10/13/12
22552,996,2,0,10/02/12,10/13/12,10/13/12,92,10/13/12
22553,3,50,0,10/02/12,10/12/12,10/13/12,120,10/12/12
22554,324,10,0,10/02/12,10/12/12,10/13/12,98,10/12/12
22555,327,5,0,10/02/12,10/12/12,10/13/12,20,10/12/12
22556,329,10,0,10/02/12,10/12/12,10/13/12,0,10/12/12
22557,398,5,0,10/02/12,10/12/12,10/13/12,6,10/12/12
22558,399,5,0,10/02/12,10/12/12,10/13/12,106,10/12/12
22559,400,4,0,10/02/12,10/12/12,10/13/12,115,10/12/12
22560,401,6,0,10/02/12,10/12/12,10/13/12,99,10/12/12
22561,529,5,0,10/02/12,10/12/12,10/13/12,37,10/12/12
22562,532,20,0,10/02/12,10/12/12,10/13/12,56,10/12/12
22563,533,5,0,10/02/12,10/12/12,10/13/12,78,10/12/12
22564,534,5,0,10/02/12,10/12/12,10/13/12,71,10/12/12
22565,802,2,0,10/02/12,10/13/12,10/13/12,99,10/13/12
22566,803,1,0,10/02/12,10/13/12,10/13/12,6,10/13/12
22567,804,2,0,10/02/12,10/13/12,10/13/12,14,10/13/12
22568,316,10,0,10/02/12,10/12/12,10/13/12,31,10/12/12
22569,331,10,0,10/02/12,10/12/12,10/13/12,97,10/12/12
22570,350,5,0,10/02/12,10/12/12,10/13/12,48,10/12/12
22571,531,5,0,10/02/12,10/12/12,10/13/12,2,10/12/12
22572,717,21,0,10/03/12,10/13/12,10/14/12,41,10/13/12
22573,718,21,0,10/03/12,10/13/12,10/14/12,82,10/13/12
22574,722,53,0,10/03/12,10/13/12,10/14/12,101,10/13/12
22575,725,75,0,10/03/12,10/13/12,10/14/12,1,10/13/12
22576,726,52,0,10/03/12,10/13/12,10/14/12,69,10/13/12
22577,727,5,0,10/03/12,10/13/12,10/14/12,41,10/13/12
22578,729,67,0,10/03/12,10/13/12,10/14/12,11,10/13/12
22579,730,56,1,10/03/12,10/13/12,10/14/12,17,10/13/12
22580,736,6,0,10/03/12,10/13/12,10/14/12,96,10/13/12
22581,738,74,1,10/03/12,10/13/12,10/14/12,15,10/13/12
22582,739,13,0,10/03/12,10/13/12,10/14/12,85,10/13/12
22583,742,24,0,10/03/12,10/13/12,10/14/12,112,10/13/12
22584,743,50,0,10/03/12,10/13/12,10/14/12,118,10/13/12
22585,747,29,0,10/03/12,10/19/12,10/14/12,74,10/19/12
22586,748,61,0,10/03/12,10/19/12,10/14/12,7,10/19/12
22587,759,52,0,10/03/12,10/19/12,10/14/12,120,10/19/12
22588,760,135,0,10/03/12,10/19/12,10/14/12,76,10/19/12
22589,761,114,0,10/03/12,10/19/12,10/14/12,104,10/19/12
22590,762,141,0,10/03/12,10/19/12,10/14/12,4,10/19/12
22591,763,139,0,10/03/12,10/19/12,10/14/12,48,10/19/12
22592,764,85,0,10/03/12,10/19/12,10/14/12,82,10/19/12
22593,765,122,0,10/03/12,10/19/12,10/14/12,44,10/19/12
22594,766,59,0,10/03/12,10/19/12,10/14/12,32,10/19/12
22595,767,55,0,10/03/12,10/19/12,10/14/12,105,10/19/12
22596,768,67,0,10/03/12,10/19/12,10/14/12,79,10/19/12
22597,769,51,0,10/03/12,10/19/12,10/14/12,0,10/19/12
22598,770,159,0,10/03/12,10/19/12,10/14/12,106,10/19/12
22599,779,92,0,10/03/12,10/19/12,10/14/12,86,10/19/12
22600,780,105,0,10/03/12,10/19/12,10/14/12,71,10/19/12
22601,781,90,0,10/03/12,10/19/12,10/14/12,16,10/19/12
22602,782,137,0,10/03/12,10/19/12,10/14/12,97,10/19/12
22603,783,145,0,10/03/12,10/19/12,10/14/12,31,10/19/12
22604,784,81,0,10/03/12,10/19/12,10/14/12,25,10/19/12
22605,785,66,0,10/03/12,10/19/12,10/14/12,75,10/19/12
22606,786,76,0,10/03/12,10/19/12,10/14/12,8,10/19/12
22607,787,66,0,10/03/12,10/19/12,10/14/12,105,10/19/12
22608,788,65,0,10/03/12,10/19/12,10/14/12,52,10/19/12
22609,789,93,0,10/03/12,10/19/12,10/14/12,37,10/19/12
22610,790,67,0,10/03/12,10/19/12,10/14/12,30,10/19/12
22611,791,77,0,10/03/12,10/19/12,10/14/12,21,10/19/12
22612,792,48,0,10/03/12,10/19/12,10/14/12,27,10/19/12
22613,793,75,0,10/03/12,10/19/12,10/14/12,24,10/19/12
22614,794,72,0,10/03/12,10/19/12,10/14/12,63,10/19/12
22615,795,65,0,10/03/12,10/19/12,10/14/12,81,10/19/12
22616,796,50,0,10/03/12,10/19/12,10/14/12,104,10/19/12
22617,797,81,0,10/03/12,10/19/12,10/14/12,118,10/19/12
22618,798,79,0,10/03/12,10/19/12,10/14/12,25,10/19/12
22619,799,79,0,10/03/12,10/19/12,10/14/12,108,10/19/12
22620,800,46,0,10/03/12,10/19/12,10/14/12,72,10/19/12
22621,801,76,0,10/03/12,10/19/12,10/14/12,55,10/19/12
22622,802,22,0,10/03/12,10/19/12,10/14/12,37,10/19/12
22623,804,55,0,10/03/12,10/19/12,10/14/12,70,10/19/12
22624,805,16,0,10/03/12,10/19/12,10/14/12,33,10/19/12
22625,806,58,0,10/03/12,10/19/12,10/14/12,115,10/19/12
22626,807,25,0,10/03/12,10/19/12,10/14/12,102,10/19/12
22627,808,29,0,10/03/12,10/19/12,10/14/12,52,10/19/12
22628,809,75,0,10/03/12,10/19/12,10/14/12,9,10/19/12
22629,810,26,0,10/03/12,10/19/12,10/14/12,41,10/19/12
22630,813,36,0,10/03/12,10/19/12,10/14/12,44,10/19/12
22631,814,69,0,10/03/12,10/19/12,10/14/12,44,10/19/12
22632,815,58,0,10/03/12,10/19/12,10/14/12,50,10/19/12
22633,816,20,0,10/03/12,10/19/12,10/14/12,94,10/19/12
22634,817,19,0,10/03/12,10/19/12,10/14/12,106,10/19/12
22635,819,67,0,10/03/12,10/19/12,10/14/12,71,10/19/12
22636,820,76,0,10/03/12,10/19/12,10/14/12,41,10/19/12
22637,822,62,1,10/03/12,10/19/12,10/14/12,57,10/19/12
22638,823,34,0,10/03/12,10/19/12,10/14/12,73,10/19/12
22639,824,84,0,10/03/12,10/19/12,10/14/12,99,10/19/12
22640,825,87,0,10/03/12,10/19/12,10/14/12,103,10/19/12
22641,826,107,0,10/03/12,10/19/12,10/14/12,69,10/19/12
22642,831,73,0,10/03/12,10/13/12,10/14/12,81,10/13/12
22643,832,85,0,10/03/12,10/13/12,10/14/12,11,10/13/12
22644,833,14,0,10/03/12,10/13/12,10/14/12,19,10/13/12
22645,835,90,0,10/03/12,10/13/12,10/14/12,43,10/13/12
22646,836,65,0,10/03/12,10/13/12,10/14/12,116,10/13/12
22647,838,23,0,10/03/12,10/13/12,10/14/12,28,10/13/12
22648,515,273,0,10/03/12,10/19/12,10/14/12,93,10/19/12
22649,516,650,0,10/03/12,10/19/12,10/14/12,99,10/19/12
22650,517,1179,0,10/03/12,10/19/12,10/14/12,93,10/19/12
22651,518,361,7,10/03/12,10/19/12,10/14/12,25,10/19/12
22652,519,547,0,10/03/12,10/19/12,10/14/12,110,10/19/12
22653,680,50,0,10/03/12,10/13/12,10/14/12,66,10/13/12
22654,706,48,0,10/03/12,10/13/12,10/14/12,101,10/13/12
22655,718,93,0,10/03/12,10/13/12,10/14/12,73,10/13/12
22656,719,67,0,10/03/12,10/13/12,10/14/12,33,10/13/12
22657,720,77,0,10/03/12,10/13/12,10/14/12,49,10/13/12
22658,722,122,0,10/03/12,10/13/12,10/14/12,112,10/13/12
22659,723,59,0,10/03/12,10/13/12,10/14/12,108,10/13/12
22660,724,55,0,10/03/12,10/13/12,10/14/12,53,10/13/12
22661,725,141,0,10/03/12,10/13/12,10/14/12,39,10/13/12
22662,726,139,0,10/03/12,10/13/12,10/14/12,73,10/13/12
22663,727,85,0,10/03/12,10/13/12,10/14/12,6,10/13/12
22664,728,52,0,10/03/12,10/13/12,10/14/12,27,10/13/12
22665,729,135,0,10/03/12,10/13/12,10/14/12,58,10/13/12
22666,730,114,0,10/03/12,10/13/12,10/14/12,10,10/13/12
22667,736,67,0,10/03/12,10/13/12,10/14/12,92,10/13/12
22668,737,51,0,10/03/12,10/13/12,10/14/12,56,10/13/12
22669,738,159,0,10/03/12,10/13/12,10/14/12,66,10/13/12
22670,739,105,2,10/03/12,10/13/12,10/14/12,105,10/13/12
22671,742,90,0,10/03/12,10/13/12,10/14/12,19,10/13/12
22672,743,145,0,10/03/12,10/13/12,10/14/12,34,10/13/12
22673,746,81,2,10/03/12,10/13/12,10/14/12,46,10/13/12
22674,747,137,0,10/03/12,10/19/12,10/14/12,73,10/19/12
22675,748,92,0,10/03/12,10/19/12,10/14/12,78,10/19/12
22676,806,3010,0,10/03/12,10/19/12,10/14/12,87,10/19/12
22677,809,273,0,10/03/12,10/19/12,10/14/12,60,10/19/12
22678,810,650,0,10/03/12,10/19/12,10/14/12,48,10/19/12
22679,811,1179,0,10/03/12,10/19/12,10/14/12,112,10/19/12
22680,812,361,0,10/03/12,10/19/12,10/14/12,11,10/19/12
22681,813,547,0,10/03/12,10/19/12,10/14/12,85,10/19/12
22682,814,66,0,10/03/12,10/19/12,10/14/12,11,10/19/12
22683,816,923,32,10/03/12,10/19/12,10/14/12,106,10/19/12
22684,818,1179,0,10/03/12,10/19/12,10/14/12,95,10/19/12
22685,819,361,0,10/03/12,10/19/12,10/14/12,109,10/19/12
22686,820,547,0,10/03/12,10/19/12,10/14/12,100,10/19/12
22687,822,81,2,10/03/12,10/19/12,10/14/12,54,10/19/12
22688,824,923,0,10/03/12,10/19/12,10/14/12,103,10/19/12
22689,826,1179,0,10/03/12,10/19/12,10/14/12,44,10/19/12
22690,827,361,0,10/03/12,10/19/12,10/14/12,49,10/19/12
22691,828,547,10,10/03/12,10/19/12,10/14/12,24,10/19/12
22692,830,76,0,10/03/12,10/13/12,10/14/12,115,10/13/12
