host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
1,1,1,Cascade,98102,Cabin,Entire home/apt,8,1.0,2,4,300.00
0,1,1,Cascade,98102,House,Private room,2,1.0,1,1,68.00
0,1,0,Cascade,98102,Apartment,Private room,3,1.0,1,1,52.00
0,1,0,Cascade,98102,Apartment,Entire home/apt,2,1.0,0,1,91.00
0,1,1,Cascade,98102,Apartment,Private room,2,1.0,1,1,59.00
0,1,1,Cascade,98102,Apartment,Entire home/apt,2,1.0,0,1,129.00
0,1,1,Cascade,98102,Apartment,Entire home/apt,3,1.0,1,1,125.00
0,1,1,Cascade,98102,Apartment,Private room,2,1.0,1,1,195.00
0,1,1,Cascade,98102,Apartment,Private room,2,1.0,1,1,58.00
0,1,0,Cascade,98102,House,Entire home/apt,8,2.5,3,3,600.00
0,1,1,Cascade,98102,Apartment,Entire home/apt,2,1.0,1,1,89.00
0,1,1,Cascade,98102,Apartment,Entire home/apt,4,1.0,0,2,100.00
0,1,1,Cascade,98102,Apartment,Entire home/apt,3,1.0,2,2,125.00
0,1,0,Cascade,98102,Apartment,Private room,2,1.0,1,1,82.00
0,1,0,Cascade,98102,Apartment,Entire home/apt,4,1.0,2,2,225.00
0,1,1,Cascade,98102,Apartment,Private room,2,1.0,1,1,55.00
0,1,0,Cascade,98102,Apartment,Private room,2,1.0,1,1,90.00
0,1,0,Cascade,98102,Apartment,Entire home/apt,2,1.0,1,1,134.00
0,1,1,Cascade,98102,Apartment,Private room,2,1.0,1,1,42.00
0,1,1,Cascade,98102,Apartment,Entire home/apt,2,1.0,1,1,125.00
0,1,1,Cascade,98102,House,Entire home/apt,6,1.0,2,2,115.00
0,1,0,Cascade,98109,Apartment,Entire home/apt,3,1.0,1,1,125.00
0,1,1,Cascade,98109,Apartment,Private room,2,1.0,1,1,55.00
0,1,1,Cascade,98109,Apartment,Entire home/apt,6,2.0,2,3,550.00
0,1,0,Cascade,98102,Apartment,Entire home/apt,2,1.0,1,1,90.00
0,1,1,Cascade,98109,Apartment,Entire home/apt,3,1.0,1,1,100.00
0,1,1,Cascade,98109,Loft,Entire home/apt,2,1.0,1,1,95.00
0,1,1,Cascade,98109,Apartment,Entire home/apt,4,1.0,1,2,110.00
0,1,1,Cascade,98102,Apartment,Entire home/apt,2,1.0,0,1,80.00
0,1,1,Cascade,98109,Apartment,Private room,4,2.0,1,1,100.00
0,1,1,Cascade,98109,Apartment,Entire home/apt,2,1.0,0,1,90.00
1,1,1,Cascade,98109,Apartment,Shared room,1,2.0,1,1,100.00
0,1,1,Cascade,98109,Condominium,Entire home/apt,2,1.5,1,1,88.00
0,1,0,Cascade,98102,Apartment,Private room,2,1.0,1,1,59.00
1,1,1,Cascade,98109,Apartment,Entire home/apt,4,1.0,1,1,183.00
0,1,1,Cascade,98109,Apartment,Entire home/apt,2,1.0,0,1,135.00
0,1,1,Cascade,98109,Apartment,Entire home/apt,2,1.0,1,1,220.00
1,1,1,Cascade,98109,Apartment,Entire home/apt,3,1.0,1,1,183.00
0,1,1,Cascade,98109,Apartment,Private room,2,1.0,1,1,115.00
0,1,0,Cascade,98109,Camper/RV,Shared room,4,1.0,1,4,100.00
1,1,1,Cascade,98109,Apartment,Entire home/apt,3,1.0,1,1,183.00
0,1,1,Cascade,98102,Apartment,Entire home/apt,2,1.0,1,1,115.00
0,1,0,Cascade,98109,Apartment,Private room,2,1.0,1,1,75.00
0,1,1,Cascade,98109,Apartment,Entire home/apt,2,1.0,0,1,110.00
1,1,1,Cascade,98109,Apartment,Entire home/apt,3,1.0,1,1,183.00
0,1,1,Cascade,98109,Apartment,Private room,2,1.0,1,1,220.00
0,1,1,Cascade,98109,Condominium,Entire home/apt,3,1.0,1,1,119.00
0,1,0,Cascade,98109,Apartment,Private room,2,1.0,1,1,75.00
0,1,1,Magnolia,98199,House,Entire home/apt,6,2.5,3,3,200.00
0,1,1,Magnolia,98199,House,Entire home/apt,7,2.0,3,3,229.00
1,1,1,Magnolia,98199,Townhouse,Entire home/apt,10,3.5,3,5,333.00
0,1,0,Magnolia,98199,Apartment,Private room,1,1.0,1,1,41.00
1,1,1,Magnolia,98199,House,Private room,2,1.0,1,1,70.00
0,1,1,Magnolia,98199,House,Private room,1,1.0,1,1,55.00
0,1,1,Magnolia,98199,Apartment,Private room,2,1.0,1,2,70.00
1,1,1,Magnolia,98199,House,Entire home/apt,4,1.0,1,2,97.00
1,1,1,Magnolia,98199,House,Entire home/apt,12,3.5,5,7,350.00
0,1,1,Magnolia,98199,House,Entire home/apt,6,1.0,2,4,200.00
0,1,1,Magnolia,98199,Townhouse,Entire home/apt,5,2.5,3,3,225.00
0,1,0,Magnolia,98199,Apartment,Entire home/apt,4,1.0,1,2,115.00
0,1,1,Magnolia,98199,House,Private room,2,1.0,1,1,40.00
0,1,1,Magnolia,98199,Townhouse,Entire home/apt,8,2.5,3,3,150.00
0,1,1,Magnolia,98199,House,Private room,2,1.0,1,1,46.00
0,1,1,Magnolia,98199,House,Private room,2,1.0,1,1,64.00
0,1,1,Magnolia,98199,Apartment,Entire home/apt,2,1.0,1,1,125.00
0,1,1,Magnolia,98199,House,Entire home/apt,6,2.0,3,4,250.00
0,1,0,Magnolia,98199,House,Entire home/apt,4,1.0,0,2,147.00
0,1,0,Magnolia,98199,Bed & Breakfast,Shared room,1,1.0,1,1,30.00
1,1,1,Magnolia,98199,House,Entire home/apt,3,1.0,1,1,150.00
0,1,0,Magnolia,98199,Townhouse,Private room,2,1.0,1,1,78.00
0,1,0,Magnolia,98199,Bed & Breakfast,Entire home/apt,4,1.0,1,2,120.00
0,1,0,Magnolia,98199,Condominium,Entire home/apt,5,2.0,3,2,280.00
0,1,1,Magnolia,98199,House,Private room,2,1.0,1,1,75.00
0,1,1,Magnolia,98199,Apartment,Entire home/apt,4,1.0,1,1,178.00
0,1,1,Magnolia,98199,House,Entire home/apt,8,1.0,5,5,480.00
0,1,1,Magnolia,98199,House,Entire home/apt,5,1.0,2,3,129.00
0,1,1,Magnolia,98199,House,Private room,2,1.0,1,1,50.00
0,1,1,Magnolia,98199,Townhouse,Private room,4,1.0,1,1,50.00
0,1,0,Magnolia,98199,House,Entire home/apt,5,2.0,3,3,175.00
0,1,1,Magnolia,98199,House,Private room,2,1.0,1,1,88.00
0,1,0,Magnolia,98199,Apartment,Entire home/apt,2,1.0,1,1,100.00
0,1,1,Magnolia,98199,House,Entire home/apt,5,2.0,2,2,225.00
0,1,0,Magnolia,98199,House,Entire home/apt,6,1.0,2,3,200.00
0,1,1,Magnolia,98199,House,Entire home/apt,6,1.5,2,4,250.00
1,1,1,Magnolia,98199,Apartment,Entire home/apt,9,1.5,0,4,95.00
1,1,1,Magnolia,98199,House,Entire home/apt,15,4.0,4,7,172.00
0,1,1,Magnolia,98199,House,Private room,2,1.0,1,1,99.00
0,1,1,Magnolia,98199,House,Private room,2,1.0,1,1,99.00
0,1,0,Magnolia,98199,House,Entire home/apt,5,1.0,2,3,175.00
1,1,1,Magnolia,98199,House,Entire home/apt,12,3.5,5,7,350.00
0,1,1,Magnolia,98199,House,Private room,2,1.0,1,1,69.00
0,1,1,Magnolia,98199,House,Entire home/apt,10,2.0,3,3,375.00
1,1,0,Downtown,98101,Apartment,Entire home/apt,3,1.0,1,1,144.00
0,1,0,Downtown,98101,Apartment,Entire home/apt,4,1.0,1,1,999.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,138.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,145.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,125.00
0,1,0,Downtown,98121,Apartment,Shared room,1,1.0,1,1,45.00
0,1,0,Downtown,98121,Apartment,Shared room,2,1.0,1,1,35.00
0,1,1,Downtown,98121,Loft,Entire home/apt,4,1.0,1,2,225.00
0,1,1,Downtown,98121,Apartment,Private room,1,1.0,1,1,50.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,1,120.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,100.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,5,1.0,1,2,120.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,3,1.0,1,1,249.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,0,1,95.00
1,1,0,Downtown,98109,Apartment,Entire home/apt,3,1.0,1,1,150.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,130.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,1,130.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,4,1.0,1,2,105.00
0,1,1,Downtown,98121,Loft,Entire home/apt,6,1.0,0,3,105.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,175.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,0,2,100.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,129.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,3,90.00
1,1,1,Downtown,98101,Condominium,Entire home/apt,6,2.5,2,3,350.00
0,1,0,Downtown,98109,Apartment,Entire home/apt,4,1.0,2,2,199.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,75.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,4,1.0,1,2,110.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,80.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,150.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,95.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,139.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,139.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,275.00
0,1,0,Downtown,98101,Apartment,Entire home/apt,2,1.0,0,1,135.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,5,1.0,1,3,128.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,,1,2,107.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,150.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,100.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,100.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,2,1.0,1,1,120.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,5,1.0,0,1,125.00
0,1,0,Downtown,98109,Apartment,Entire home/apt,2,1.0,1,1,120.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,2,150.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,129.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,140.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,0,2,150.00
0,1,1,Downtown,98109,Apartment,Entire home/apt,3,1.0,1,2,149.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,4,2.0,2,2,229.00
0,1,1,Downtown,98121,Loft,Entire home/apt,3,1.0,0,2,180.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,93.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,0,2,110.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,2,1.0,1,1,126.00
0,1,1,Downtown,98121,Loft,Entire home/apt,1,1.0,1,1,139.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,157.00
1,1,1,Downtown,98121,Bed & Breakfast,Private room,1,1.0,1,1,90.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,1,90.00
0,1,1,Downtown,98102,Apartment,Entire home/apt,2,1.0,0,1,125.00
1,1,1,Downtown,98101,Apartment,Private room,2,1.0,1,1,95.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,197.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,5,1.0,1,3,155.00
0,1,1,Downtown,98105,Apartment,Entire home/apt,6,1.0,2,2,195.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,150.00
1,1,1,Downtown,98101,Apartment,Entire home/apt,3,1.0,1,1,175.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,156.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.5,2,2,320.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,7,2.0,2,2,200.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,2,200.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,6,2.0,2,3,165.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,0,1,148.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,7,2.0,3,4,127.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,8,3.0,3,4,405.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,2,2,219.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,10,2.0,3,4,899.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,150.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,4,239.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,150.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,1,140.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,117.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,4,1.0,1,2,99.00
0,1,0,Downtown,98121,House,Entire home/apt,3,1.0,1,1,170.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,2,100.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,300.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,250.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,197.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,1.0,2,3,175.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,130.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,131.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,110.00
0,1,0,Downtown,98119,Apartment,Entire home/apt,3,1.0,1,1,125.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,5,2.0,2,2,200.00
,,,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,99.00
1,1,1,Downtown,98101,Condominium,Entire home/apt,8,2.5,2,4,700.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,7,2.0,2,4,200.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,4,1.0,1,2,89.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,6,2.0,2,3,142.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,125.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,1,245.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,7,2.0,3,3,99.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,117.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,215.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,1.0,2,3,215.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,2,3,275.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,1.0,2,3,175.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,1.0,2,3,195.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,1,113.00
1,1,1,Downtown,98101,Condominium,Entire home/apt,8,2.0,2,4,700.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.5,1,2,139.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,,1,2,135.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,105.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,100.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,1,106.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,9,2.5,3,7,475.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,6,2.0,2,3,143.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,205.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,3,80.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,6,1.0,0,3,120.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,139.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,2,135.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,4,1.0,1,2,155.00
0,1,1,Downtown,98121,Apartment,Private room,2,1.0,1,1,90.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,1,139.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,181.00
1,1,1,Downtown,98121,Apartment,Private room,2,1.0,1,1,99.00
0,1,1,Downtown,98121,Loft,Entire home/apt,2,1.0,1,1,175.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,127.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,4,1.0,1,2,150.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,6,2.0,2,3,143.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,5,2.0,2,2,399.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,1.0,2,3,193.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,160.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,110.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,6,2.0,2,3,135.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,1,165.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,139.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,4,1.0,1,2,189.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,140.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,129.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,3,1.0,1,2,150.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,245.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,3,1.0,1,1,175.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,127.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,5,2.0,2,3,444.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,2,2.0,1,2,105.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,127.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,122.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,1.0,2,3,175.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,3,99.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,187.00
1,1,0,Downtown,98101,Apartment,Entire home/apt,3,1.0,1,1,150.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,100.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,,2,3,186.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,6,2.0,2,3,171.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,6,2.0,2,3,181.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,149.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,270.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,195.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,149.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,2,1.0,1,1,150.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,230.00
1,1,1,Downtown,98109,Apartment,Entire home/apt,3,1.0,1,1,183.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,165.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,8,2.0,3,5,335.00
0,1,1,Downtown,98121,Apartment,Private room,2,1.0,1,1,75.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,107.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,6,2.0,2,3,167.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,1,225.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,2,120.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,2.0,2,2,110.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,8,2.0,3,5,425.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,139.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,149.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,,1,1,149.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.5,1,2,130.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,115.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,159.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,2,120.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,2,100.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,4,1.0,1,2,99.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,5,1.5,2,2,169.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,2,1.0,1,1,110.00
1,1,0,Downtown,98101,Apartment,Entire home/apt,3,1.0,1,1,170.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,2,115.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,7,2.0,3,3,112.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,120.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,6,2.0,2,4,239.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,135.00
0,1,1,Downtown,98121,Loft,Entire home/apt,4,1.0,0,2,125.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,150.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,197.00
0,1,1,Downtown,98109,Condominium,Entire home/apt,2,0.5,0,1,79.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,106.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,139.00
0,1,1,Downtown,98121,Apartment,Private room,2,1.0,1,1,150.00
1,1,1,Downtown,98101,Apartment,Entire home/apt,3,1.0,1,1,149.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,2,115.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,6,1.0,2,3,175.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,3,175.00
1,1,1,Downtown,98102,Apartment,Entire home/apt,3,1.0,1,1,124.00
0,1,1,Downtown,98121,Apartment,Shared room,1,1.0,1,1,65.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,5,1.0,2,4,229.00
0,1,0,Downtown,98109,Apartment,Private room,2,1.0,1,1,125.00
0,1,1,Downtown,98121,Apartment,Private room,1,1.0,1,1,40.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,6,1.0,2,2,183.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,169.00
1,1,1,Downtown,98121,Condominium,Entire home/apt,5,1.0,1,3,155.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,75.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,0,2,89.00
0,1,1,Downtown,98121,Apartment,Shared room,4,1.0,1,2,35.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,115.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,115.00
0,1,1,Downtown,98101,Apartment,Entire home/apt,3,1.0,1,2,165.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,115.00
,,,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,250.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,166.00
0,1,1,Downtown,98121,Condominium,Entire home/apt,6,1.0,1,3,105.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,145.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,2.0,2,2,250.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,139.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,82.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,6,1.0,2,3,147.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,2,1.0,1,1,150.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,2,187.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,,1,80.00
0,1,1,Downtown,98121,Apartment,Private room,2,1.5,1,1,130.00
0,1,1,Downtown,98101,Condominium,Entire home/apt,2,1.0,1,1,130.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,1,100.00
1,0,0,Downtown,98121,Apartment,Shared room,2,1.0,1,1,95.00
0,1,1,Downtown,98121,Apartment,Private room,1,1.0,1,1,68.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,150.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,4,1.0,1,1,165.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,2,117.00
1,1,1,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,168.00
0,1,1,Downtown,98121,Apartment,Entire home/apt,3,1.0,1,1,75.00
0,1,0,Downtown,98121,Apartment,Entire home/apt,2,1.0,0,1,79.00
0,1,1,Downtown,98104,Loft,Private room,2,1.5,1,1,89.00
0,1,1,Downtown,98104,Apartment,Private room,2,1.0,1,1,80.00
0,1,1,Downtown,98104,Apartment,Private room,2,1.0,1,1,120.00
0,1,1,Downtown,98104,Other,Shared room,1,2.0,1,1,40.00
0,1,1,Downtown,98104,Other,Shared room,1,2.0,1,1,40.00
0,1,1,Downtown,98104,Apartment,Private room,2,0.0,1,1,65.00
0,1,1,Downtown,98104,Loft,Private room,2,1.5,1,1,89.00
0,1,0,Downtown,98104,Apartment,Entire home/apt,2,1.0,1,1,79.00
0,1,1,Downtown,98104,Apartment,Entire home/apt,4,2.0,2,2,69.00
0,1,1,Downtown,98104,Apartment,Private room,2,1.0,1,1,69.00
0,1,1,Downtown,98104,Apartment,Entire home/apt,2,1.0,1,1,74.00
0,1,0,Downtown,98104,Apartment,Entire home/apt,2,1.0,0,2,65.00
